,Unnamed: 0,Id,Cultivo,Longitud,Latitud,Elevacion,Dataset,Campania,GlobalId,CultivoId,Tipo,class_idx
748,749,313,N,-62.031483149165076,-34.26935867989551,113.31997650000004,BCR,19/20,2677,10,CAMPO NATURAL,8
748,749,313,N,-62.031762102211246,-34.26892632430491,113.31997650000004,BCR,19/20,2678,10,CAMPO NATURAL,8
748,749,313,N,-62.0308650640723,-34.26900629574021,113.31997650000004,BCR,19/20,2679,10,CAMPO NATURAL,8
748,749,313,N,-62.03105358768132,-34.2698391270776,113.31997650000004,BCR,19/20,2680,10,CAMPO NATURAL,8
748,749,313,N,-62.030426681657445,-34.269364984687975,113.31997650000004,BCR,19/20,2681,10,CAMPO NATURAL,8
584,585,47,N,-61.5827962589222,-33.49809688934421,90.96997649999993,BCR,19/20,2682,10,CAMPO NATURAL,8
584,585,47,N,-61.581850874406,-33.498113814096165,90.96997649999993,BCR,19/20,2683,10,CAMPO NATURAL,8
584,585,47,N,-61.582712962339365,-33.49891398699764,90.96997649999993,BCR,19/20,2684,10,CAMPO NATURAL,8
584,585,47,N,-61.583538393947755,-33.498274722487054,90.96997649999993,BCR,19/20,2685,10,CAMPO NATURAL,8
584,585,47,N,-61.58181682523689,-33.49832378241735,90.96997649999993,BCR,19/20,2686,10,CAMPO NATURAL,8
584,585,47,N,-61.58280521806795,-33.49827574821583,90.96997649999993,BCR,19/20,2687,10,CAMPO NATURAL,8
584,585,47,N,-61.58366245214615,-33.49937157801289,90.96997649999993,BCR,19/20,2688,10,CAMPO NATURAL,8
312,313,35,N,-61.92544905406929,-33.67945519325723,102.982849,BC,19/20,2689,10,CAMPO NATURAL,8
312,313,35,N,-61.92573613668701,-33.68067701966234,102.982849,BC,19/20,2690,10,CAMPO NATURAL,8
312,313,35,N,-61.92528609836721,-33.679421163739626,102.982849,BC,19/20,2691,10,CAMPO NATURAL,8
312,313,35,N,-61.92650851671586,-33.6802187338357,102.982849,BC,19/20,2692,10,CAMPO NATURAL,8
312,313,35,N,-61.92588936299888,-33.68063767248672,102.982849,BC,19/20,2693,10,CAMPO NATURAL,8
312,313,35,N,-61.92640455538825,-33.67997795928871,102.982849,BC,19/20,2694,10,CAMPO NATURAL,8
312,313,35,N,-61.92508157281783,-33.68074303791537,102.982849,BC,19/20,2695,10,CAMPO NATURAL,8
128,128,222,N,-62.04969623510046,-33.82576012748901,109.07578999999998,BC,18/19,2696,10,CAMPO NATURAL,8
128,128,222,N,-62.05039259602134,-33.82646298687461,109.07578999999998,BC,18/19,2697,10,CAMPO NATURAL,8
128,128,222,N,-62.048965681440905,-33.827053335949,109.07578999999998,BC,18/19,2698,10,CAMPO NATURAL,8
128,128,222,N,-62.049390818507604,-33.827046340714595,109.07578999999998,BC,18/19,2699,10,CAMPO NATURAL,8
128,128,222,N,-62.04931389638702,-33.82593190321679,109.07578999999998,BC,18/19,2700,10,CAMPO NATURAL,8
128,128,222,N,-62.049500747920085,-33.82559686819617,109.07578999999998,BC,18/19,2701,10,CAMPO NATURAL,8
128,128,222,N,-62.04982753846598,-33.82688001280953,109.07578999999998,BC,18/19,2702,10,CAMPO NATURAL,8
51,51,93,N,-62.21124830673091,-33.85957508392167,107.797485,BC,18/19,2703,10,CAMPO NATURAL,8
51,51,93,N,-62.21192567620722,-33.859264408638715,107.797485,BC,18/19,2704,10,CAMPO NATURAL,8
51,51,93,N,-62.212646985501294,-33.85866939731173,107.797485,BC,18/19,2705,10,CAMPO NATURAL,8
51,51,93,N,-62.21064721577965,-33.85967113108255,107.797485,BC,18/19,2706,10,CAMPO NATURAL,8
51,51,93,N,-62.21109799100067,-33.859492278241746,107.797485,BC,18/19,2707,10,CAMPO NATURAL,8
51,51,93,N,-62.21082645812325,-33.85872162918405,107.797485,BC,18/19,2708,10,CAMPO NATURAL,8
51,51,93,N,-62.2126894510161,-33.85811098676465,107.797485,BC,18/19,2709,10,CAMPO NATURAL,8
67,67,119,N,-62.07741079920711,-33.884803384095655,107.162994,BC,18/19,2710,10,CAMPO NATURAL,8
67,67,119,N,-62.07799211158707,-33.88477322377956,107.162994,BC,18/19,2711,10,CAMPO NATURAL,8
67,67,119,N,-62.07813095027275,-33.885973536699034,107.162994,BC,18/19,2712,10,CAMPO NATURAL,8
67,67,119,N,-62.07679310311781,-33.885518646449896,107.162994,BC,18/19,2713,10,CAMPO NATURAL,8
67,67,119,N,-62.07635057878343,-33.88534854714453,107.162994,BC,18/19,2714,10,CAMPO NATURAL,8
67,67,119,N,-62.07769328482277,-33.8850749283334,107.162994,BC,18/19,2715,10,CAMPO NATURAL,8
67,67,119,N,-62.077786378017805,-33.885203551859185,107.162994,BC,18/19,2716,10,CAMPO NATURAL,8
394,395,157,N,-62.14208477970215,-33.87546909266263,100.631516,BC,19/20,2717,10,CAMPO NATURAL,8
394,395,157,N,-62.1415442847441,-33.875941536735446,100.631516,BC,19/20,2718,10,CAMPO NATURAL,8
394,395,157,N,-62.141952809274244,-33.87509543010035,100.631516,BC,19/20,2719,10,CAMPO NATURAL,8
394,395,157,N,-62.14209503486336,-33.87483755686105,100.631516,BC,19/20,2720,10,CAMPO NATURAL,8
394,395,157,N,-62.141538552037254,-33.87560728800771,100.631516,BC,19/20,2721,10,CAMPO NATURAL,8
394,395,157,N,-62.14225705343543,-33.87530713093933,100.631516,BC,19/20,2722,10,CAMPO NATURAL,8
394,395,157,N,-62.14182395335338,-33.87584989709538,100.631516,BC,19/20,2723,10,CAMPO NATURAL,8
648,649,144,N,-62.09786542578158,-33.77540445016479,107.78997650000008,BCR,19/20,2724,10,CAMPO NATURAL,8
648,649,144,N,-62.098564001379216,-33.77584528332447,107.78997650000008,BCR,19/20,2725,10,CAMPO NATURAL,8
648,649,144,N,-62.09692422221569,-33.774367772271276,107.78997650000008,BCR,19/20,2726,10,CAMPO NATURAL,8
648,649,144,N,-62.098404930265644,-33.77516457829048,107.78997650000008,BCR,19/20,2727,10,CAMPO NATURAL,8
648,649,144,N,-62.0979187249599,-33.7753440433728,107.78997650000008,BCR,19/20,2728,10,CAMPO NATURAL,8
648,649,144,N,-62.0984233467591,-33.77419917043532,107.78997650000008,BCR,19/20,2729,10,CAMPO NATURAL,8
648,649,144,N,-62.09665257393406,-33.77515050247346,107.78997650000008,BCR,19/20,2730,10,CAMPO NATURAL,8
386,387,143,N,-62.1423151537565,-33.879987920593905,98.923996,BC,19/20,2731,10,CAMPO NATURAL,8
386,387,143,N,-62.14236356807764,-33.881259297128985,98.923996,BC,19/20,2732,10,CAMPO NATURAL,8
386,387,143,N,-62.142891032215104,-33.880265236709974,98.923996,BC,19/20,2733,10,CAMPO NATURAL,8
386,387,143,N,-62.1425152899442,-33.88097488248388,98.923996,BC,19/20,2734,10,CAMPO NATURAL,8
386,387,143,N,-62.14279797320642,-33.88063853826575,98.923996,BC,19/20,2735,10,CAMPO NATURAL,8
386,387,143,N,-62.14256464703816,-33.88049958341186,98.923996,BC,19/20,2736,10,CAMPO NATURAL,8
386,387,143,N,-62.14278431156723,-33.880378943793104,98.923996,BC,19/20,2737,10,CAMPO NATURAL,8
26,26,61,N,-62.14248235769021,-33.87547759973492,110.80196399999998,BC,18/19,2738,10,CAMPO NATURAL,8
26,26,61,N,-62.1421576459661,-33.8753888447772,110.80196399999998,BC,18/19,2739,10,CAMPO NATURAL,8
26,26,61,N,-62.14170391859976,-33.876744127884976,110.80196399999998,BC,18/19,2740,10,CAMPO NATURAL,8
26,26,61,N,-62.142158173930966,-33.87658617564767,110.80196399999998,BC,18/19,2741,10,CAMPO NATURAL,8
26,26,61,N,-62.1418823550591,-33.875649619604914,110.80196399999998,BC,18/19,2742,10,CAMPO NATURAL,8
26,26,61,N,-62.14134246807074,-33.876418714634845,110.80196399999998,BC,18/19,2743,10,CAMPO NATURAL,8
26,26,61,N,-62.142333253023736,-33.876165253998025,110.80196399999998,BC,18/19,2744,10,CAMPO NATURAL,8
20,20,49,N,-62.141058141966425,-33.87899216024819,110.792633,BC,18/19,2745,10,CAMPO NATURAL,8
20,20,49,N,-62.14184777180968,-33.87892187363687,110.792633,BC,18/19,2746,10,CAMPO NATURAL,8
20,20,49,N,-62.14254209873733,-33.878578025218566,110.792633,BC,18/19,2747,10,CAMPO NATURAL,8
20,20,49,N,-62.14301754448427,-33.87949874824431,110.792633,BC,18/19,2748,10,CAMPO NATURAL,8
20,20,49,N,-62.142722902633295,-33.879453714338,110.792633,BC,18/19,2749,10,CAMPO NATURAL,8
20,20,49,N,-62.141884913190474,-33.87976899726725,110.792633,BC,18/19,2750,10,CAMPO NATURAL,8
20,20,49,N,-62.141705057552116,-33.87936306126945,110.792633,BC,18/19,2751,10,CAMPO NATURAL,8
129,129,224,N,-62.04434464207168,-33.826410482400185,110.055511,BC,18/19,2752,10,CAMPO NATURAL,8
129,129,224,N,-62.04369414753157,-33.825854656544394,110.055511,BC,18/19,2753,10,CAMPO NATURAL,8
129,129,224,N,-62.044732838338746,-33.82662467563006,110.055511,BC,18/19,2754,10,CAMPO NATURAL,8
129,129,224,N,-62.045197273316646,-33.826372040491485,110.055511,BC,18/19,2755,10,CAMPO NATURAL,8
129,129,224,N,-62.04449920167488,-33.8256229761797,110.055511,BC,18/19,2756,10,CAMPO NATURAL,8
129,129,224,N,-62.04471149863814,-33.82513296756793,110.055511,BC,18/19,2757,10,CAMPO NATURAL,8
129,129,224,N,-62.04389970710323,-33.826291718194724,110.055511,BC,18/19,2758,10,CAMPO NATURAL,8
82,82,150,N,-62.08912990737529,-33.937716705524906,107.806816,BC,18/19,2759,10,CAMPO NATURAL,8
82,82,150,N,-62.08939099165408,-33.9390692700641,107.806816,BC,18/19,2760,10,CAMPO NATURAL,8
82,82,150,N,-62.08976248915408,-33.93822886411618,107.806816,BC,18/19,2761,10,CAMPO NATURAL,8
82,82,150,N,-62.089366647260086,-33.93854413947725,107.806816,BC,18/19,2762,10,CAMPO NATURAL,8
82,82,150,N,-62.08862384792298,-33.937914204063084,107.806816,BC,18/19,2763,10,CAMPO NATURAL,8
82,82,150,N,-62.08935249593913,-33.93943618541744,107.806816,BC,18/19,2764,10,CAMPO NATURAL,8
82,82,150,N,-62.09029921779268,-33.93942321950832,107.806816,BC,18/19,2765,10,CAMPO NATURAL,8
583,584,45,N,-61.55828495587857,-33.48580572675808,92.6499765,BCR,19/20,2766,10,CAMPO NATURAL,8
583,584,45,N,-61.559482871831754,-33.486846280530486,92.6499765,BCR,19/20,2767,10,CAMPO NATURAL,8
583,584,45,N,-61.559250118902405,-33.487301629608524,92.6499765,BCR,19/20,2768,10,CAMPO NATURAL,8
583,584,45,N,-61.55807223715251,-33.485935926063895,92.6499765,BCR,19/20,2769,10,CAMPO NATURAL,8
583,584,45,N,-61.5578585351078,-33.48578127683892,92.6499765,BCR,19/20,2770,10,CAMPO NATURAL,8
583,584,45,N,-61.559778952607,-33.486702213204964,92.6499765,BCR,19/20,2771,10,CAMPO NATURAL,8
583,584,45,N,-61.55927831126838,-33.48717278709097,92.6499765,BCR,19/20,2772,10,CAMPO NATURAL,8
715,716,266,N,-62.68787952062152,-34.27341680242451,110.43997649999994,BCR,19/20,2773,10,CAMPO NATURAL,8
715,716,266,N,-62.687725929406895,-34.273430010312175,110.43997649999994,BCR,19/20,2774,10,CAMPO NATURAL,8
715,716,266,N,-62.68812541447908,-34.27350849703766,110.43997649999994,BCR,19/20,2775,10,CAMPO NATURAL,8
715,716,266,N,-62.68740416445608,-34.27284526746094,110.43997649999994,BCR,19/20,2776,10,CAMPO NATURAL,8
715,716,266,N,-62.68632609307228,-34.27341827505832,110.43997649999994,BCR,19/20,2777,10,CAMPO NATURAL,8
715,716,266,N,-62.687559610560974,-34.2734494035815,110.43997649999994,BCR,19/20,2778,10,CAMPO NATURAL,8
715,716,266,N,-62.687875482530046,-34.272464460414454,110.43997649999994,BCR,19/20,2779,10,CAMPO NATURAL,8
673,674,181,N,-62.24354411279242,-33.921455327625026,112.83997650000003,BCR,19/20,2780,10,CAMPO NATURAL,8
673,674,181,N,-62.244135345470205,-33.92102511459068,112.83997650000003,BCR,19/20,2781,10,CAMPO NATURAL,8
673,674,181,N,-62.24434865364846,-33.92153834749561,112.83997650000003,BCR,19/20,2782,10,CAMPO NATURAL,8
673,674,181,N,-62.24412814863205,-33.92099875660738,112.83997650000003,BCR,19/20,2783,10,CAMPO NATURAL,8
673,674,181,N,-62.24412972920485,-33.92158240026123,112.83997650000003,BCR,19/20,2784,10,CAMPO NATURAL,8
673,674,181,N,-62.24348736034023,-33.92164493893175,112.83997650000003,BCR,19/20,2785,10,CAMPO NATURAL,8
673,674,181,N,-62.244162929344796,-33.9212856631585,112.83997650000003,BCR,19/20,2786,10,CAMPO NATURAL,8
820,821,428,N,-61.63608727258684,-33.734732035233016,93.60997650000002,BCR,19/20,2787,10,CAMPO NATURAL,8
820,821,428,N,-61.6378509678209,-33.73467345639107,93.60997650000002,BCR,19/20,2788,10,CAMPO NATURAL,8
820,821,428,N,-61.63645603752625,-33.73449631692597,93.60997650000002,BCR,19/20,2789,10,CAMPO NATURAL,8
820,821,428,N,-61.636278781410496,-33.73455913584726,93.60997650000002,BCR,19/20,2790,10,CAMPO NATURAL,8
820,821,428,N,-61.63813388913207,-33.7344745419301,93.60997650000002,BCR,19/20,2791,10,CAMPO NATURAL,8
820,821,428,N,-61.637197618040766,-33.73474770322884,93.60997650000002,BCR,19/20,2792,10,CAMPO NATURAL,8
820,821,428,N,-61.63760004730277,-33.735926228368584,93.60997650000002,BCR,19/20,2793,10,CAMPO NATURAL,8
404,405,174,N,-62.162757302280035,-33.80886971876529,100.91143,BC,19/20,2794,10,CAMPO NATURAL,8
404,405,174,N,-62.16240176149915,-33.807495857894224,100.91143,BC,19/20,2795,10,CAMPO NATURAL,8
404,405,174,N,-62.16143622055588,-33.80720652599328,100.91143,BC,19/20,2796,10,CAMPO NATURAL,8
404,405,174,N,-62.16230808863253,-33.808265980014305,100.91143,BC,19/20,2797,10,CAMPO NATURAL,8
404,405,174,N,-62.16252243409181,-33.80818160818816,100.91143,BC,19/20,2798,10,CAMPO NATURAL,8
404,405,174,N,-62.161767581878046,-33.807643389732064,100.91143,BC,19/20,2799,10,CAMPO NATURAL,8
404,405,174,N,-62.16129816764129,-33.80778014874815,100.91143,BC,19/20,2800,10,CAMPO NATURAL,8
650,651,147,N,-62.11355133214583,-33.79325879801663,107.78997650000008,BCR,19/20,2801,10,CAMPO NATURAL,8
650,651,147,N,-62.11522865569516,-33.79308943683333,107.78997650000008,BCR,19/20,2802,10,CAMPO NATURAL,8
650,651,147,N,-62.11545014963858,-33.79347537005701,107.78997650000008,BCR,19/20,2803,10,CAMPO NATURAL,8
650,651,147,N,-62.11496075714194,-33.79299177376861,107.78997650000008,BCR,19/20,2804,10,CAMPO NATURAL,8
650,651,147,N,-62.11453520257033,-33.792236875808946,107.78997650000008,BCR,19/20,2805,10,CAMPO NATURAL,8
650,651,147,N,-62.11396488459322,-33.79348149614199,107.78997650000008,BCR,19/20,2806,10,CAMPO NATURAL,8
650,651,147,N,-62.115388969272885,-33.793830183522445,107.78997650000008,BCR,19/20,2807,10,CAMPO NATURAL,8
728,729,287,N,-62.8365337871405,-34.355578200611724,124.13997649999999,BCR,19/20,2808,10,CAMPO NATURAL,8
728,729,287,N,-62.83511897883357,-34.35470154642235,124.13997649999999,BCR,19/20,2809,10,CAMPO NATURAL,8
728,729,287,N,-62.836068357112495,-34.35545845408891,124.13997649999999,BCR,19/20,2810,10,CAMPO NATURAL,8
728,729,287,N,-62.835923940138734,-34.35537152499405,124.13997649999999,BCR,19/20,2811,10,CAMPO NATURAL,8
728,729,287,N,-62.83595512234116,-34.3546305200552,124.13997649999999,BCR,19/20,2812,10,CAMPO NATURAL,8
728,729,287,N,-62.83584388341275,-34.35445969049428,124.13997649999999,BCR,19/20,2813,10,CAMPO NATURAL,8
728,729,287,N,-62.83618283674371,-34.35511590982337,124.13997649999999,BCR,19/20,2814,10,CAMPO NATURAL,8
836,837,457,N,-61.50293256435681,-33.67065832386459,86.15997649999996,BCR,19/20,2815,10,CAMPO NATURAL,8
836,837,457,N,-61.504669425795214,-33.67156858823468,86.15997649999996,BCR,19/20,2816,10,CAMPO NATURAL,8
836,837,457,N,-61.50412915615041,-33.671984852476406,86.15997649999996,BCR,19/20,2817,10,CAMPO NATURAL,8
836,837,457,N,-61.504195974810585,-33.67132280985923,86.15997649999996,BCR,19/20,2818,10,CAMPO NATURAL,8
836,837,457,N,-61.503804193450186,-33.672190705365345,86.15997649999996,BCR,19/20,2819,10,CAMPO NATURAL,8
836,837,457,N,-61.50314816619732,-33.67150089362869,86.15997649999996,BCR,19/20,2820,10,CAMPO NATURAL,8
836,837,457,N,-61.5043056966178,-33.67216931476981,86.15997649999996,BCR,19/20,2821,10,CAMPO NATURAL,8
27,27,62,N,-62.14659104398087,-33.87430045150384,110.80196399999998,BC,18/19,2822,10,CAMPO NATURAL,8
27,27,62,N,-62.14504968152885,-33.87597537496596,110.80196399999998,BC,18/19,2823,10,CAMPO NATURAL,8
27,27,62,N,-62.14681120847092,-33.875540581159875,110.80196399999998,BC,18/19,2824,10,CAMPO NATURAL,8
27,27,62,N,-62.14618777748936,-33.874839617374995,110.80196399999998,BC,18/19,2825,10,CAMPO NATURAL,8
27,27,62,N,-62.1465214928478,-33.87514236996963,110.80196399999998,BC,18/19,2826,10,CAMPO NATURAL,8
27,27,62,N,-62.14555570299298,-33.87482595221972,110.80196399999998,BC,18/19,2827,10,CAMPO NATURAL,8
27,27,62,N,-62.145671470710354,-33.87469811045008,110.80196399999998,BC,18/19,2828,10,CAMPO NATURAL,8
313,314,36,N,-61.91958044286276,-33.68590591060446,102.982849,BC,19/20,2829,10,CAMPO NATURAL,8
313,314,36,N,-61.91900690226442,-33.686490221470265,102.982849,BC,19/20,2830,10,CAMPO NATURAL,8
313,314,36,N,-61.9205790237152,-33.68506888102278,102.982849,BC,19/20,2831,10,CAMPO NATURAL,8
313,314,36,N,-61.92023270189726,-33.68546996454624,102.982849,BC,19/20,2832,10,CAMPO NATURAL,8
313,314,36,N,-61.91884443261875,-33.68625100965355,102.982849,BC,19/20,2833,10,CAMPO NATURAL,8
313,314,36,N,-61.918805747542926,-33.6852362112284,102.982849,BC,19/20,2834,10,CAMPO NATURAL,8
313,314,36,N,-61.91897086050236,-33.685160073846966,102.982849,BC,19/20,2835,10,CAMPO NATURAL,8
790,791,391,N,-61.76119748545881,-33.83090592133186,99.3799765,BCR,19/20,2836,10,CAMPO NATURAL,8
790,791,391,N,-61.76126535644948,-33.83107702505608,99.3799765,BCR,19/20,2837,10,CAMPO NATURAL,8
790,791,391,N,-61.763193313561445,-33.83177693520322,99.3799765,BCR,19/20,2838,10,CAMPO NATURAL,8
790,791,391,N,-61.761218709607725,-33.83175508006505,99.3799765,BCR,19/20,2839,10,CAMPO NATURAL,8
790,791,391,N,-61.762466495457204,-33.83248916191364,99.3799765,BCR,19/20,2840,10,CAMPO NATURAL,8
790,791,391,N,-61.761532535306316,-33.83139060798752,99.3799765,BCR,19/20,2841,10,CAMPO NATURAL,8
790,791,391,N,-61.76150719396258,-33.83199609078138,99.3799765,BCR,19/20,2842,10,CAMPO NATURAL,8
634,635,124,N,-61.9234439168888,-33.677831609337545,106.34997650000004,BCR,19/20,2843,10,CAMPO NATURAL,8
634,635,124,N,-61.92324638472786,-33.67719964120338,106.34997650000004,BCR,19/20,2844,10,CAMPO NATURAL,8
634,635,124,N,-61.92326309028766,-33.67709214811633,106.34997650000004,BCR,19/20,2845,10,CAMPO NATURAL,8
634,635,124,N,-61.92538426820004,-33.67843178088651,106.34997650000004,BCR,19/20,2846,10,CAMPO NATURAL,8
634,635,124,N,-61.92530578581352,-33.67753335924662,106.34997650000004,BCR,19/20,2847,10,CAMPO NATURAL,8
634,635,124,N,-61.92396808761574,-33.67859419806644,106.34997650000004,BCR,19/20,2848,10,CAMPO NATURAL,8
634,635,124,N,-61.92434206056338,-33.67763752222842,106.34997650000004,BCR,19/20,2849,10,CAMPO NATURAL,8
758,759,333,N,-62.01174894328144,-34.12669071573831,100.81997650000004,BCR,19/20,2850,10,CAMPO NATURAL,8
758,759,333,N,-62.01092831156375,-34.12641953897742,100.81997650000004,BCR,19/20,2851,10,CAMPO NATURAL,8
758,759,333,N,-62.0112859277469,-34.12576790450322,100.81997650000004,BCR,19/20,2852,10,CAMPO NATURAL,8
758,759,333,N,-62.01255163287742,-34.12632310185163,100.81997650000004,BCR,19/20,2853,10,CAMPO NATURAL,8
758,759,333,N,-62.01134315959054,-34.12722475382035,100.81997650000004,BCR,19/20,2854,10,CAMPO NATURAL,8
758,759,333,N,-62.01193741945116,-34.12729669184156,100.81997650000004,BCR,19/20,2855,10,CAMPO NATURAL,8
758,759,333,N,-62.012385641435515,-34.127023949240844,100.81997650000004,BCR,19/20,2856,10,CAMPO NATURAL,8
709,710,251,N,-62.55257071770388,-34.19644699301025,117.16997649999996,BCR,19/20,2857,10,CAMPO NATURAL,8
709,710,251,N,-62.55202149033853,-34.195311322140405,117.16997649999996,BCR,19/20,2858,10,CAMPO NATURAL,8
709,710,251,N,-62.552280978264655,-34.19632308920654,117.16997649999996,BCR,19/20,2859,10,CAMPO NATURAL,8
709,710,251,N,-62.552417270780396,-34.19534720881275,117.16997649999996,BCR,19/20,2860,10,CAMPO NATURAL,8
709,710,251,N,-62.55180544783115,-34.19563380113559,117.16997649999996,BCR,19/20,2861,10,CAMPO NATURAL,8
709,710,251,N,-62.5531980786967,-34.195679748495174,117.16997649999996,BCR,19/20,2862,10,CAMPO NATURAL,8
709,710,251,N,-62.55319713792056,-34.196426261086195,117.16997649999996,BCR,19/20,2863,10,CAMPO NATURAL,8
582,583,44,N,-61.55245459371192,-33.4788152039197,91.44997649999992,BCR,19/20,2864,10,CAMPO NATURAL,8
582,583,44,N,-61.55271700370469,-33.47900115384403,91.44997649999992,BCR,19/20,2865,10,CAMPO NATURAL,8
582,583,44,N,-61.552586920097426,-33.478566759844256,91.44997649999992,BCR,19/20,2866,10,CAMPO NATURAL,8
582,583,44,N,-61.55354261430072,-33.47812457364722,91.44997649999992,BCR,19/20,2867,10,CAMPO NATURAL,8
582,583,44,N,-61.55185425462457,-33.47859793654825,91.44997649999992,BCR,19/20,2868,10,CAMPO NATURAL,8
582,583,44,N,-61.552126462760214,-33.47963754715454,91.44997649999992,BCR,19/20,2869,10,CAMPO NATURAL,8
582,583,44,N,-61.55158479110652,-33.478184187910685,91.44997649999992,BCR,19/20,2870,10,CAMPO NATURAL,8
684,685,209,N,-62.32110976491746,-34.05749564752935,115.71997649999993,BCR,19/20,2871,10,CAMPO NATURAL,8
684,685,209,N,-62.31985872049532,-34.0578529909623,115.71997649999993,BCR,19/20,2872,10,CAMPO NATURAL,8
684,685,209,N,-62.31963099302412,-34.0584561694327,115.71997649999993,BCR,19/20,2873,10,CAMPO NATURAL,8
684,685,209,N,-62.31946566164403,-34.05717627177101,115.71997649999993,BCR,19/20,2874,10,CAMPO NATURAL,8
684,685,209,N,-62.321207014889154,-34.05873903319869,115.71997649999993,BCR,19/20,2875,10,CAMPO NATURAL,8
684,685,209,N,-62.320909264340536,-34.058672638368165,115.71997649999993,BCR,19/20,2876,10,CAMPO NATURAL,8
684,685,209,N,-62.32043819169138,-34.05798428475279,115.71997649999993,BCR,19/20,2877,10,CAMPO NATURAL,8
444,445,237,N,-62.1229127199969,-33.897401940805146,103.281425,BC,19/20,2878,10,CAMPO NATURAL,8
444,445,237,N,-62.1239228184733,-33.89662460066591,103.281425,BC,19/20,2879,10,CAMPO NATURAL,8
444,445,237,N,-62.123378110785715,-33.89579190771689,103.281425,BC,19/20,2880,10,CAMPO NATURAL,8
444,445,237,N,-62.123520500255935,-33.895867045193285,103.281425,BC,19/20,2881,10,CAMPO NATURAL,8
444,445,237,N,-62.12337875743869,-33.896207810410196,103.281425,BC,19/20,2882,10,CAMPO NATURAL,8
444,445,237,N,-62.12224051434986,-33.8959497288222,103.281425,BC,19/20,2883,10,CAMPO NATURAL,8
444,445,237,N,-62.12267903185596,-33.89670659427822,103.281425,BC,19/20,2884,10,CAMPO NATURAL,8
667,668,172,N,-62.22162311964782,-33.87482057197062,113.31997650000004,BCR,19/20,2885,10,CAMPO NATURAL,8
667,668,172,N,-62.22142844507013,-33.8742993443155,113.31997650000004,BCR,19/20,2886,10,CAMPO NATURAL,8
667,668,172,N,-62.22204048171141,-33.87540464835426,113.31997650000004,BCR,19/20,2887,10,CAMPO NATURAL,8
